date,gw_level
2000-01-02,44.48
2000-01-09,44.48
2000-01-16,44.45
2000-01-23,44.43
2000-01-30,
2000-02-06,44.53
2000-02-13,44.55
2000-02-20,44.53
2000-02-27,44.5
2000-03-05,44.55
2000-03-12,44.58
2000-03-19,44.54
2000-03-26,44.55
2000-04-02,44.6
2000-04-09,44.54
2000-04-16,44.52
2000-04-23,44.58
2000-04-30,
2000-05-07,44.56
2000-05-14,44.54
2000-05-21,44.52
2000-05-28,44.58
2000-06-04,44.55
2000-06-11,44.5
2000-06-18,44.48
2000-06-25,44.47
2000-07-02,44.51
2000-07-09,44.5
2000-07-16,44.5
2000-07-23,44.48
2000-07-30,
2000-08-06,44.51
2000-08-13,44.48
2000-08-20,44.49
2000-08-27,44.49
2000-09-03,44.6
2000-09-10,44.52
2000-09-17,44.53
2000-09-24,44.44
2000-10-01,44.48
2000-10-08,44.45
2000-10-15,44.42
2000-10-22,44.43
2000-10-29,
2000-11-05,44.5
2000-11-12,44.48
2000-11-19,44.47
2000-11-26,44.5
2000-12-03,44.49
2000-12-10,44.46
2000-12-17,44.43
2000-12-24,44.4
2000-12-31,
2001-01-07,44.54
2001-01-14,44.48
2001-01-21,44.41
2001-01-28,44.39
2001-02-04,44.48
2001-02-11,44.52
2001-02-18,44.43
2001-02-25,44.53
2001-03-04,44.55
2001-03-11,44.5
2001-03-18,44.5
2001-03-25,44.51
2001-04-01,44.49
2001-04-08,44.51
2001-04-15,44.53
2001-04-22,44.55
2001-04-29,
2001-05-06,44.53
2001-05-13,44.47
2001-05-20,44.45
2001-05-27,44.48
2001-06-03,44.53
2001-06-10,44.52
2001-06-17,44.53
2001-06-24,44.54
2001-07-01,44.49
2001-07-08,44.46
2001-07-15,44.48
2001-07-22,44.44
2001-07-29,
2001-08-05,44.39
2001-08-12,44.37
2001-08-19,44.36
2001-08-26,44.35
2001-09-02,44.43
2001-09-09,44.44
2001-09-16,44.43
2001-09-23,44.45
2001-09-30,
2001-10-07,44.48
2001-10-14,44.46
2001-10-21,44.47
2001-10-28,44.48
2001-11-04,44.43
2001-11-11,44.45
2001-11-18,44.43
2001-11-25,44.43
2001-12-02,44.38
2001-12-09,44.36
2001-12-16,44.39
2001-12-23,44.42
2001-12-30,
2002-01-06,44.44
2002-01-13,44.48
2002-01-20,44.53
2002-01-27,44.5
2002-02-03,44.52
2002-02-10,44.54
2002-02-17,44.54
2002-02-24,44.58
2002-03-03,44.64
2002-03-10,44.64
2002-03-17,44.67
2002-03-24,44.7
2002-03-31,
2002-04-07,44.66
2002-04-14,44.65
2002-04-21,44.67
2002-04-28,44.65
2002-05-05,44.64
2002-05-12,44.62
2002-05-19,44.65
2002-05-26,44.67
2002-06-02,44.67
2002-06-09,44.72
2002-06-16,44.7
2002-06-23,44.68
2002-06-30,
2002-07-07,44.73
2002-07-14,44.7
2002-07-21,44.68
2002-07-28,44.71
2002-08-04,44.72
2002-08-11,44.71
