date,gw_level
2000-01-02,
2000-01-09,
2000-01-16,
2000-01-23,
2000-01-30,
2000-02-06,
2000-02-13,
2000-02-20,
2000-02-27,
2000-03-05,
2000-03-12,
2000-03-19,
2000-03-26,
2000-04-02,50.17
2000-04-09,50.16
2000-04-16,50.12
2000-04-23,50.08
2000-04-30,
2000-05-07,50.05
2000-05-14,50.02
2000-05-21,49.99
2000-05-28,49.95
2000-06-04,49.93
2000-06-11,49.9
2000-06-18,49.87
2000-06-25,49.82
2000-07-02,49.81
2000-07-09,49.79
2000-07-16,49.79
2000-07-23,49.77
2000-07-30,
2000-08-06,49.79
2000-08-13,49.78
2000-08-20,49.77
2000-08-27,49.77
2000-09-03,49.77
2000-09-10,49.78
2000-09-17,49.75
2000-09-24,49.72
2000-10-01,49.73
2000-10-08,49.74
2000-10-15,49.72
2000-10-22,49.72
2000-10-29,
2000-11-05,49.81
2000-11-12,49.79
2000-11-19,49.78
2000-11-26,49.77
2000-12-03,49.77
2000-12-10,49.76
2000-12-17,49.78
2000-12-24,49.81
2000-12-31,
2001-01-07,49.87
2001-01-14,49.85
2001-01-21,49.8
2001-01-28,49.77
2001-02-04,49.81
2001-02-11,49.95
2001-02-18,49.95
2001-02-25,49.94
2001-03-04,49.94
2001-03-11,49.96
2001-03-18,49.97
2001-03-25,50.03
2001-04-01,50.02
2001-04-08,49.98
2001-04-15,49.98
2001-04-22,49.97
2001-04-29,
2001-05-06,49.89
2001-05-13,49.89
2001-05-20,49.87
2001-05-27,49.85
2001-06-03,49.85
2001-06-10,49.84
2001-06-17,49.8
2001-06-24,49.75
2001-07-01,49.71
2001-07-08,49.68
2001-07-15,49.68
2001-07-22,49.66
2001-07-29,
2001-08-05,49.66
2001-08-12,49.68
2001-08-19,49.64
2001-08-26,49.6
2001-09-02,49.6
2001-09-09,49.62
2001-09-16,49.67
2001-09-23,49.75
2001-09-30,
2001-10-07,49.65
2001-10-14,
2001-10-21,
2001-10-28,
2001-11-04,
2001-11-11,
2001-11-18,
2001-11-25,
2001-12-02,
2001-12-09,
2001-12-16,
2001-12-23,
2001-12-30,
2002-01-06,
2002-01-13,
2002-01-20,
2002-01-27,
2002-02-03,
2002-02-10,
2002-02-17,
2002-02-24,
2002-03-03,50.01
2002-03-10,50.04
2002-03-17,50.07
2002-03-24,50.13
2002-03-31,
2002-04-07,50.13
2002-04-14,50.11
2002-04-21,50.12
2002-04-28,50.1
2002-05-05,50.12
2002-05-12,50.13
2002-05-19,50.12
2002-05-26,50.09
2002-06-02,50.04
2002-06-09,50.0
2002-06-16,49.96
2002-06-23,49.94
2002-06-30,
2002-07-07,49.88
2002-07-14,49.85
2002-07-21,49.86
2002-07-28,49.86
2002-08-04,49.86
2002-08-11,49.87
2002-08-18,49.91
2002-08-25,50.02
2002-09-01,50.0
2002-09-08,49.94
2002-09-15,49.93
2002-09-22,49.91
2002-09-29,
2002-10-06,49.88
2002-10-13,49.86
2002-10-20,49.86
2002-10-27,49.87
2002-11-03,49.98
2002-11-10,49.96
2002-11-17,49.96
2002-11-24,49.98
2002-12-01,49.99
2002-12-08,49.98
2002-12-15,49.96
2002-12-22,49.97
2002-12-29,
2003-01-05,49.97
2003-01-12,49.98
2003-01-19,49.98
2003-01-26,50.02
2003-02-02,50.02
2003-02-09,50.04
2003-02-16,50.04
2003-02-23,50.03
2003-03-02,50.02
2003-03-09,49.99
2003-03-16,50.01
2003-03-23,50.02
2003-03-30,
2003-04-06,50.0
2003-04-13,49.98
2003-04-20,49.97
2003-04-27,49.94
